screenName,user_id,created,text,retweetCount,favoriteCount,lang,source,urls,mentions_screen_name,hashtags,location
realDonaldTrump,25073877,20-10-16,"Drugs are pouring into this country. If we have no border, we have no country. That’s why ICE endorsed me. #Debate #BigLeagueTruth",7494,16157,en,Twitter Web Client,NA,NA,Debate BigLeagueTruth,NA
realDonaldTrump,25073877,20-10-16,One of my first acts as President will be to deport the drug lords and then secure the border. #Debate #MAGA,6393,15771,en,Twitter Web Client,NA,NA,Debate MAGA,NA
realDonaldTrump,25073877,20-10-16,Plain &amp; Simple: We should only admit into this country those who share our VALUES and RESPECT our people. https://t.co/TlJo8dtVjZ,5860,12771,en,Twitter for iPhone,NA,NA,NA,NA
TeamTrump,7.30E+17,20-10-16,".@RealDonaldTrump wants a SAFE America w/ stronger borders, no amnesty, and an END to sanctuary cities. He is… https://t.co/7Ha00c77Gb",4292,8830,en,Twitter Web Client,https://t.co/7Ha00c77Gb,realDonaldTrump,NA,NA
realDonaldTrump,25073877,20-10-16,"Hillary is too weak to lead on border security-no solutions, no ideas, no credibility.She supported NAFTA, worst deal in US history. #Debate",5665,14588,en,Twitter Web Client,NA,NA,Debate,NA
realDonaldTrump,25073877,20-10-16,"TRUMP &amp; CLINTON ON IMMIGRATION
#Debate #BigLeagueTruth https://t.co/OP4c7Jc8Ad",4733,9212,en,Twitter Web Client,NA,NA,Debate BigLeagueTruth,Paradise
realDonaldTrump,25073877,20-10-16,"Moderator: Hillary paid $225,000 by a Brazilian bank for a speech that called for “open borders.” That’s a quote! #Debate #BigLeagueTruth",10731,20024,en,Twitter Web Client,NA,NA,Debate BigLeagueTruth,NA
realDonaldTrump,25073877,20-10-16,"Hey @POTUS - WE AGREE!
#BigLeagueTruth #DrainTheSwamp https://t.co/WnofYy60fc",6158,11624,en,Twitter for iPhone,NA,POTUS,BigLeagueTruth DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,"Hillary has called for 550% more Syrian immigrants, but won’t even mention “radical Islamic terrorists.” #Debate… https://t.co/Rf48XkZWbu",8483,15285,en,Twitter Web Client,https://t.co/Rf48XkZWbu,NA,Debate,NA
realDonaldTrump,25073877,20-10-16,".@HillaryClinton- you have failed, failed, and failed. #BigLeagueTruth
Time to #DrainTheSwamp! https://t.co/c2EiyU8XKK",6653,12214,en,Twitter for iPhone,NA,HillaryClinton,BigLeagueTruth DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,Moderator: Hillary plan calls for more regulation and more government spending. #Debate #BigLeagueTruth,4290,9842,en,Twitter Web Client,NA,NA,Debate BigLeagueTruth,NA
realDonaldTrump,25073877,20-10-16,".@HillaryClinton talking about jobs? Remember what she promised upstate New York. #BigLeagueTruth
#Debates https://t.co/SmjNuHi7XB",6864,12203,en,Twitter for iPhone,NA,HillaryClinton,BigLeagueTruth Debates,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,.@HillaryClinton has been a foreign policy DISASTER for the American people. I will #MakeAmericaStrongAgain #Debate… https://t.co/tj6PWM5r1J,5254,9472,en,Twitter Web Client,https://t.co/tj6PWM5r1J,HillaryClinton,MakeAmericaStrongAgain Debate,NA
realDonaldTrump,25073877,20-10-16,.@HillaryClinton's tax hikes will CRUSH our economy. I will cut taxes -- BIG LEAGUE. https://t.co/EtA1tBnrNG https://t.co/NgMDP4wilI,3635,8145,en,Twitter Web Client,https://t.co/EtA1tBnrNG,HillaryClinton,NA,NA
realDonaldTrump,25073877,20-10-16,This is what we can expect from #CrookedHillary. More Taxes. More Spending. #BigLeageTruth #DrainTheSwamp #Debates https://t.co/5yxnt0gNUF,6093,10699,en,Twitter for iPhone,NA,NA,CrookedHillary BigLeageTruth DrainTheSwamp Debates,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,#BigLeagueTruth https://t.co/jhDLwFez3v,3942,9030,und,Twitter Web Client,NA,NA,BigLeagueTruth,NA
TeamTrump,7.30E+17,20-10-16,#CrookedHillary's plan will add $1.15 TRILLION in new taxes. We cannot afford her! #DrainTheSwamp #Debate https://t.co/jpjKY1IiQh,3978,7326,en,Twitter Web Client,NA,NA,CrookedHillary DrainTheSwamp Debate,NA
realDonaldTrump,25073877,20-10-16,"I will renegotiate NAFTA. If I can’t make a great deal, we’re going to tear it up. We’re going to get this economy running again. #Debate",5906,16009,en,Twitter Web Client,NA,NA,Debate,NA
realDonaldTrump,25073877,20-10-16,"THE CHOICE IS CLEAR!
#BigLeagueTruth #DrainTheSwamp https://t.co/kGx88PEpmX",6180,12421,en,Twitter for iPhone,NA,NA,BigLeagueTruth DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,#CrookedHillary gives Obama an “A” for an economic recovery that’s the slowest since WWII... #BigLeagueTruth… https://t.co/wVMFHdyCu2,4471,9184,en,Twitter for iPhone,https://t.co/wVMFHdyCu2,NA,CrookedHillary BigLeagueTruth,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,.@HillaryClinton has been doing this for THIRTY YEARS....where has she been? #BigLeagueTruth,4923,11948,en,Twitter for iPhone,NA,HillaryClinton,BigLeagueTruth,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,Crooked Hillary has never created a job in her life. We will create 25 million jobs. Think she can do that? Not a c… https://t.co/64Kll0Dl7K,7748,14710,en,Twitter Web Client,https://t.co/64Kll0Dl7K,NA,NA,NA
realDonaldTrump,25073877,20-10-16,Our country is stagnant. We’ve lost jobs and business. We don’t make things anymore b/c of the bill Hillary’s husband signed and she blessed,6337,16776,en,Twitter Web Client,NA,NA,NA,NA
TeamTrump,7.30E+17,20-10-16,.@realDonaldTrump will do more in the first 30 days in office than Hillary has done in the last 30 years! #Debate… https://t.co/GunaVggS0N,3727,8149,en,Twitter Web Client,https://t.co/GunaVggS0N,realDonaldTrump,Debate,NA
realDonaldTrump,25073877,20-10-16,"Brought to you by @HillaryClinton &amp; her campaign- in Chicago, Illinois. 
#BigLeagueTruth #DrainTheSwamp https://t.co/10iUBOcECp",10648,16213,en,Twitter for iPhone,NA,HillaryClinton,BigLeagueTruth DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,#CrookedHillary is nothing more than a Wall Street PUPPET! #BigLeagueTruth #Debate https://t.co/skhBWG6AQ3,13087,23624,en,Twitter Web Client,NA,NA,CrookedHillary BigLeagueTruth Debate,NA
realDonaldTrump,25073877,20-10-16,"Crooked's camp incited violence at my rallies. These incidents weren't ""spontaneous"" - like she claimed in Benghazi! https://t.co/aCzOgFIfZ2",9141,14683,en,Twitter Web Client,https://t.co/aCzOgFIfZ2,NA,NA,NA
realDonaldTrump,25073877,20-10-16,I will do more in the first 30 days in office than Hillary has done in the last 30 years! #Debate  #BigLeagueTruth https://t.co/tuNQePu8Vk,7080,15475,en,Twitter for iPhone,NA,NA,Debate BigLeagueTruth,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,She'll say anything and change NOTHING! #MAGA #BigLeagueTruth https://t.co/6E767Uw6Dj,6390,13566,en,Twitter Web Client,NA,NA,MAGA BigLeagueTruth,NA
realDonaldTrump,25073877,20-10-16,.@HillaryClinton loves to lie. America has had enough of the CLINTON'S! It is time to #DrainTheSwamp! Debates https://t.co/3Mz4T7qTTR,8270,15451,en,Twitter Web Client,NA,HillaryClinton,DrainTheSwamp,Las Vegas
realDonaldTrump,25073877,20-10-16,Crooked @HillaryClinton's foundation is a CRIMINAL ENTERPRISE. Time to #DrainTheSwamp!  https://t.co/89eOMTsIjt #BigLeagueTruth #Debate,6445,12459,en,Twitter Web Client,https://t.co/89eOMTsIjt,HillaryClinton,DrainTheSwamp BigLeagueTruth Debate,NA
realDonaldTrump,25073877,20-10-16,"Moderator: “Respectfully, you won’t answer the pay-to-play question.” #Debate #BigLeagueTruth",7030,15261,en,Twitter Web Client,NA,NA,Debate BigLeagueTruth,NA
TeamTrump,7.30E+17,20-10-16,LIVE FACT-CHECK: Trump's RIGHT. The Clinton Foundation has taken MILLIONS from the Middle East. #DrainTheSwamp https://t.co/Kgcaf5tdTM,9406,13324,en,TweetDeck,https://t.co/Kgcaf5tdTM,NA,DrainTheSwamp,NA
realDonaldTrump,25073877,20-10-16,Crooked’s top aides were MIRED in massive conflicts of interests at the State Dept. We MUST #DrainTheSwamp https://t.co/a4p7q9jZde #Debate,5658,11033,en,Twitter Web Client,https://t.co/a4p7q9jZde,NA,DrainTheSwamp Debate,NA
realDonaldTrump,25073877,20-10-16,You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz,7456,15713,en,Twitter for iPhone,https://t.co/m0LKHRUoHz,HillaryClinton,DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for #CrookedHillary. #DrainTheSwamp https://t.co/TmsY0ApFLQ",7470,16113,en,Twitter for iPhone,NA,NA,CrookedHillary DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,"HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  
<U+274C>LIBYA
<U+274C>SYRIA
<U+274C>IRAN
<U+274C>IRAQ
<U+274C>ASIA PIVOT
<U+274C>RUSSIAN RESET
<U+274C>BENGHAZI… https://t.co/H1UH0svtt2",11430,20783,en,Twitter for iPhone,https://t.co/H1UH0svtt2,NA,BigLeagueTruth,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,Bernie Sanders on HRC: Bad Judgement. John Podesta on HRC: Bad Instincts. #BigLeagueTruth #Debate,6203,14733,en,Twitter Web Client,NA,NA,BigLeagueTruth Debate,NA
realDonaldTrump,25073877,20-10-16,"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER. https://t.co/Um5WJXWfBZ",6448,13944,en,Twitter Web Client,https://t.co/Um5WJXWfBZ,NA,NA,NA
realDonaldTrump,25073877,20-10-16,#BigLeagueTruth #DrainTheSwamp https://t.co/eoBiXFPc5f,4168,9193,und,Twitter for iPhone,NA,NA,BigLeagueTruth DrainTheSwamp,"University of Nevada, Las Vegas"
TeamTrump,7.30E+17,20-10-16,"""Her instincts are suboptimal.""
https://t.co/PRCHvRtPVA",2897,7058,en,Twitter Web Client,https://t.co/PRCHvRtPVA,NA,NA,NA
TeamTrump,7.30E+17,20-10-16,What They Are Saying About @realDonaldTrump's GREAT Debate and @HillaryClinton's Bad Performance… https://t.co/1O86a49vJZ,3183,7537,en,Twitter Web Client,https://t.co/1O86a49vJZ,realDonaldTrump HillaryClinton,NA,NA
realDonaldTrump,25073877,20-10-16,"After Crooked @HillaryClinton allowed ISIS to rise, she now claims she'll defeat them? LAUGHABLE! Here's my plan: https://t.co/FzRMObNQVn",7028,14966,en,Twitter Web Client,https://t.co/FzRMObNQVn,HillaryClinton,NA,NA
realDonaldTrump,25073877,20-10-16,"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
#DrainTheSwamp https://t.co/tU0iW3Gi9v",6438,13977,en,Twitter for iPhone,NA,NA,DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,USA has the greatest business people in the world but we let political hacks negotiate our deals. We need change! #BigLeagueTruth #Debate,8248,20840,en,Twitter Web Client,NA,NA,BigLeagueTruth Debate,NA
realDonaldTrump,25073877,20-10-16,"Together we can save American JOBS, American LIVES, and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X",6737,15231,en,Twitter for iPhone,NA,NA,Debates,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,"ISIS has infiltrated countries all over Europe by posing as refugees, and @HillaryClinton will allow it to happen h… https://t.co/MmeW2qsTQh",15945,33310,en,Twitter Web Client,https://t.co/MmeW2qsTQh,HillaryClinton,NA,NA
realDonaldTrump,25073877,20-10-16,"The economy cannot take four more years of these same failed policies.
#BigLeagueTruth #DrainTheSwamp https://t.co/o8g2E5xXy6",7719,15961,en,Twitter for iPhone,NA,NA,BigLeagueTruth DrainTheSwamp,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,We have to repeal &amp; replace #Obamacare! Look at what is doing to people! #DrainTheSwamp https://t.co/fsv7P11mWV,15027,24684,en,Twitter for iPhone,NA,NA,Obamacare DrainTheSwamp,"University of Nevada, Las Vegas"
TeamTrump,7.30E+17,20-10-16,.@realDonaldTrump is going to cut taxes BIG LEAGUE -- Crooked is going to raise taxes BIG LEAGUE! #DrainTheSwamp… https://t.co/41X9Qjy0RJ,5042,11140,en,Twitter Web Client,https://t.co/41X9Qjy0RJ,realDonaldTrump,DrainTheSwamp,NA
realDonaldTrump,25073877,20-10-16,"HILLARY'S HEALTH CARE POLICIES
#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi",7180,15636,en,Twitter for iPhone,NA,NA,DrainTheSwamp Debate,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,I started this campaign to Make America Great Again. That’s what I’m going to do. #MAGA #debate,14193,35979,en,Twitter Web Client,NA,NA,MAGA debate,NA
realDonaldTrump,25073877,20-10-16,We cannot take four more years of Barack Obama and that’s what you’ll get if you vote for Hillary. #BigLeagueTruth,18427,45411,en,Twitter Web Client,NA,NA,BigLeagueTruth,NA
realDonaldTrump,25073877,20-10-16,"The era of division is coming to an end. We will create a new future of #AmericanUnity. First, we need to… https://t.co/mZUFP24Bgh",9943,23862,en,Twitter for iPhone,https://t.co/mZUFP24Bgh,NA,AmericanUnity,"University of Nevada, Las Vegas"
realDonaldTrump,25073877,20-10-16,"Join my team over on my Facebook page- live now! #Debates
https://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq",4568,12560,en,Twitter for iPhone,https://t.co/vpDVQfO58A,NA,Debates,Nevada
realDonaldTrump,25073877,20-10-16,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!,21926,70639,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,20-10-16,"Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGA<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>#Debate https://t.co/SvcjmrsHKD",14949,35724,en,Twitter for iPhone,NA,NA,DrainTheSwamp MAGA Debate,Arizona
realDonaldTrump,25073877,20-10-16,"Join the MOVEMENT to #MAGA!
https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1",8966,19568,en,Twitter for iPhone,https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1,NA,MAGA,United States
realDonaldTrump,25073877,20-10-16,"The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H",20823,43896,en,Twitter for iPhone,NA,NA,DrainTheSwamp Debate,NA
realDonaldTrump,25073877,20-10-16,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX",17386,34407,en,Twitter for iPhone,https://t.co/Rs5brj31bA,NA,NA,United States
realDonaldTrump,25073877,20-10-16,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to… https://t.co/ivdjRzL6wZ,18959,44269,en,Twitter for iPhone,https://t.co/ivdjRzL6wZ,NA,NA,Ohio
realDonaldTrump,25073877,20-10-16,"Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg",19878,43411,en,Twitter for iPhone,NA,NA,MAGA,Columbus
realDonaldTrump,25073877,20-10-16,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,19192,49419,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,20-10-16,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to… https://t.co/45Vyk6z18m",16117,37743,en,Twitter for iPhone,https://t.co/45Vyk6z18m,NA,NA,Ohio
realDonaldTrump,25073877,20-10-16,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!… https://t.co/ntDRTzYOqi",11007,26724,en,Twitter for iPhone,https://t.co/ntDRTzYOqi,NA,NA,Delaware County Fairgrounds
realDonaldTrump,25073877,20-10-16,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9",15065,28933,en,Twitter for iPhone,NA,NA,DrainTheSwamp PayToPlay,Columbus
EricTrump,39349894,20-10-16,"On behalf of the entire family, we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https://t.co/tv7ihuvmfS",24622,55974,en,Twitter for iPhone,NA,NA,MakeAmericaGreatAgain EarlyVote,NA
realDonaldTrump,25073877,20-10-16,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH @ 7pm. 
https://t.co/hre7Foxqpo",5684,12814,en,Twitter for iPhone,https://t.co/uASvA4Gd4r https://t.co/hre7Foxqpo,NA,NA,United States
realDonaldTrump,25073877,20-10-16,"#ICYMI - OHIO RALLY!
Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31",5102,13112,en,Twitter for iPhone,https://t.co/0qAjfOcu6Y,NA,ICYMI,Delaware County Fairgrounds
realDonaldTrump,25073877,20-10-16,"'Trump won the third debate'
https://t.co/Wh52fyLNRz",10587,25927,en,Twitter for iPhone,https://t.co/Wh52fyLNRz,NA,NA,United States
realDonaldTrump,25073877,20-10-16,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog… https://t.co/esLgql0Gg8,12479,23450,en,Twitter for iPhone,https://t.co/esLgql0Gg8,NA,NA,United States
realDonaldTrump,25073877,20-10-16,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn",12068,24339,en,Twitter for iPhone,https://t.co/NgyCkEH7Xn,NA,NA,United States
TeamTrump,7.30E+17,20-10-16,"When Obama took office in 2009 employer-provided premiums cost $13,375. Today they are $18,142. Thanks, Obama.",8725,17813,en,Twitter Web Client,NA,NA,NA,NA
realDonaldTrump,25073877,20-10-16,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR… https://t.co/J7ldXmUmJm,11235,23821,en,Twitter for iPhone,https://t.co/J7ldXmUmJm,NA,Obamacare,NA
realDonaldTrump,25073877,20-10-16,"Hillary &amp; Obama's Broken Promises. 
#RepealObamacare https://t.co/oz24r2xW7G",13255,24456,en,Twitter for iPhone,NA,NA,RepealObamacare,NA
realDonaldTrump,25073877,21-10-16,"Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
#DrainTheSwamp https://t.co/juvdLIJPWu",14759,24757,en,Twitter for iPhone,https://t.co/juvdLIJPWu,NA,DrainTheSwamp,NA
realDonaldTrump,25073877,21-10-16,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",16561,55727,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,21-10-16,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th… https://t.co/IG5KhKIz3W",9979,25698,en,Twitter for iPhone,https://t.co/IG5KhKIz3W,NA,NA,North Carolina
realDonaldTrump,25073877,21-10-16,#CrookedHillary “was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. https://t.co/HWOQ7jQWY2,11923,19192,en,Twitter for iPhone,https://t.co/HWOQ7jQWY2,NA,CrookedHillary,Pennsylvania
realDonaldTrump,25073877,21-10-16,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
https://t.co/rtWhdYOyq7",11856,20326,en,Twitter for iPhone,https://t.co/rtWhdYOyq7,NA,NA,Pennsylvania
realDonaldTrump,25073877,21-10-16,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon… https://t.co/DUMlbSkVeY",10389,24003,en,Twitter for iPhone,https://t.co/DUMlbSkVeY,NA,NA,Cambria County War Memorial
realDonaldTrump,25073877,21-10-16,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
https://t.co/dL7VDMqSLy",11330,20494,en,Twitter for iPhone,https://t.co/dL7VDMqSLy,NA,NA,Pennsylvania
realDonaldTrump,25073877,21-10-16,"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
https://t.co/0VDdGdpCTg",9620,16626,en,Twitter for iPhone,https://t.co/0VDdGdpCTg,NA,DrainTheSwamp,Pennsylvania
realDonaldTrump,25073877,21-10-16,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk",11335,19411,en,Twitter for iPhone,https://t.co/3cBNYjl5CD,NA,DrainTheSwamp,Pennsylvania
realDonaldTrump,25073877,21-10-16,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0,11321,20544,en,Twitter for iPhone,https://t.co/LQNbISSoX0,NA,NA,Newtown
realDonaldTrump,25073877,21-10-16,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0",9314,16991,en,Twitter for iPhone,https://t.co/bcYLslrxi0,NA,DrainTheSwamp CrookedHillary,Newtown
realDonaldTrump,25073877,21-10-16,#CrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ https://t.co/z58aeo4CO7,11898,20679,en,Twitter for iPhone,https://t.co/z58aeo4CO7,NA,CrookedHillary,Newtown
realDonaldTrump,25073877,22-10-16,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:… https://t.co/eb6XuMlbFW",9429,22174,en,Twitter for iPhone,https://t.co/eb6XuMlbFW,NA,MAGA,NA
realDonaldTrump,25073877,22-10-16,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… https://t.co/kfJv5Po0x6",8305,21272,en,Twitter for iPhone,https://t.co/kfJv5Po0x6,mike_pence,MAGA,NA
realDonaldTrump,25073877,22-10-16,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!",10987,36121,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,22-10-16,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,23447,62328,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,22-10-16,"""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh""",13912,25020,en,Twitter for Android,https://t.co/Ha8o5wCyGh,jensen4law BernieSanders,DNCleak,NA
realDonaldTrump,25073877,22-10-16,"""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona <U+2609> #Economy #Immigration #Jobs #Veterans #BorderControl #Trade… https://t.co/0BJk9BwkfW""",6050,15389,en,Twitter for Android,https://t.co/0BJk9BwkfW,AZTRUMPTRAIN,Voted Arizona Economy Immigration Jobs Veterans BorderControl Trade,NA
realDonaldTrump,25073877,22-10-16,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1",5852,14820,en,Twitter for iPhone,https://t.co/hre7FofPxQ https://t.co/Oax06JVzv1,mike_pence,NA,NA
realDonaldTrump,25073877,22-10-16,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain… https://t.co/BV2RFavG84",14836,34837,en,Twitter for iPhone,https://t.co/BV2RFavG84,NA,DrainTheSwamp MakeAmericaGreatAgain,NA
realDonaldTrump,25073877,22-10-16,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7",9703,22745,en,Twitter for iPhone,https://t.co/jWgLcxDji7,NA,DrainTheSwamp,Pennsylvania
realDonaldTrump,25073877,22-10-16,"Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'
https://t.co/JC25rNtx6G",9657,16713,en,Twitter for iPhone,https://t.co/JC25rNtx6G,NA,NA,Pennsylvania
realDonaldTrump,25073877,22-10-16,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K,13872,31749,en,Twitter for iPhone,NA,NA,MAGA,Pennsylvania
realDonaldTrump,25073877,22-10-16,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.… https://t.co/Sa6XUfueU4,14718,31876,en,Twitter for iPhone,https://t.co/Sa6XUfueU4,NA,NA,NA
realDonaldTrump,25073877,22-10-16,"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!",12157,25996,en,Twitter for iPhone,https://t.co/HfihPERFgZ,NA,DrainTheSwamp MAGA,Virginia Beach
realDonaldTrump,25073877,22-10-16,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.… https://t.co/CN3sdX5ft1",9476,25052,en,Twitter for iPhone,https://t.co/CN3sdX5ft1,NA,NA,Virginia Beach
realDonaldTrump,25073877,22-10-16,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N",10169,19503,en,Twitter for iPhone,https://t.co/b5HqsGrc7N,NA,DrainTheSwamp CrookedHillary,NA
realDonaldTrump,25073877,22-10-16,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy",6340,16812,en,Twitter for iPhone,https://t.co/SS58ChFTNy,mike_pence,NA,Cleveland I-X Exhibition and Convention Center
realDonaldTrump,25073877,23-10-16,"'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf",11611,19655,en,Twitter for iPhone,https://t.co/i4zN2QzKnf,NA,NA,United States
realDonaldTrump,25073877,23-10-16,"'Trump lays out policies for first 100 days in White House'
https://t.co/OrwOIFJuSz",11891,24938,en,Twitter for iPhone,https://t.co/OrwOIFJuSz,NA,NA,United States
realDonaldTrump,25073877,23-10-16,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr",12077,21013,en,Twitter for iPhone,https://t.co/e1NVdpSfNr,NA,NA,United States
realDonaldTrump,25073877,23-10-16,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.
Watch rally here:… https://t.co/XuJZeJwSGk",14367,35532,en,Twitter for iPhone,https://t.co/XuJZeJwSGk,NA,TrumpPence16,NA
realDonaldTrump,25073877,23-10-16,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton",25355,58076,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,23-10-16,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!",25338,58354,en,Twitter for Android,NA,NA,NA,NA
